station_id,record_id,primary_station_id_2,primary_station_id_3,station_name,height_of_station_above_sea_level,sub_region,region,source_id
US1FLPB0036,1,US1FLPB0036-1,US1FLPB0036-235,FL LANTANA 0.3 E,1.5,231,4,235
US1FLPB0037,1,US1FLPB0037-1,US1FLPB0037-235,FL WELLINGTON 0.7 SE,4.6,231,4,235
US1FLPB0039,1,US1FLPB0039-1,US1FLPB0039-235,FL BOCA RATON 5.1 W,5.5,231,4,235
US1FLPB0042,1,US1FLPB0042-1,US1FLPB0042-235,FL BOCA RATON 1.9 SE,3.4,231,4,235
US1FLPB0043,1,US1FLPB0043-1,US1FLPB0043-235,FL JUPITER 2.0 SW,4.6,231,4,235
US1FLPB0044,1,US1FLPB0044-1,US1FLPB0044-235,FL BOCA RATON 2.7 NE,1.5,231,4,235
US1FLPB0053,1,US1FLPB0053-1,US1FLPB0053-235,FL JUPITER 1.4 N,1.5,231,4,235
US1FLPB0059,1,US1FLPB0059-1,US1FLPB0059-235,FL ABERDEEN 1.1 NNW,9.8,231,4,235
US1FLPB0060,1,US1FLPB0060-1,US1FLPB0060-235,FL LAKE WORTH 4.4 WSW,5.2,231,4,235
US1FLPB0061,1,US1FLPB0061-1,US1FLPB0061-235,FL DELRAY BEACH 1.6 WSW,4.9,231,4,235
US1FLPB0063,1,US1FLPB0063-1,US1FLPB0063-235,FL DELRAY BEACH 1.9 SSE,4.3,231,4,235
US1FLPB0066,1,US1FLPB0066-1,US1FLPB0066-235,FL LAKE WORTH 4.5 WSW,9.1,231,4,235
US1FLPB0067,1,US1FLPB0067-1,US1FLPB0067-235,FL PALM BEACH SHORES 0.1 SSE,2.7,231,4,235
US1FLPB0069,1,US1FLPB0069-1,US1FLPB0069-235,FL WEST PALM BEACH 6.0 WNW,9.4,231,4,235
US1FLPB0070,1,US1FLPB0070-1,US1FLPB0070-235,FL BOYNTON BEACH 1.3 WNW,4.6,231,4,235
US1FLPB0072,1,US1FLPB0072-1,US1FLPB0072-235,FL BOYNTON BEACH 6.5 WNW,4.3,231,4,235
US1FLPB0077,1,US1FLPB0077-1,US1FLPB0077-235,FL ABERDEEN 1.4 WNW,9.4,231,4,235
US1FLPB0079,1,US1FLPB0079-1,US1FLPB0079-235,FL BOCA RATON 2.1 ENE,2.1,231,4,235
US1FLPB0080,1,US1FLPB0080-1,US1FLPB0080-235,FL BOCA RATON 3.8 WSW,4.6,231,4,235
US1FLPB0081,1,US1FLPB0081-1,US1FLPB0081-235,FL PALM BEACH SHORES 1.4 N,1.5,231,4,235
US1FLPB0082,1,US1FLPB0082-1,US1FLPB0082-235,FL DELRAY BEACH 2.3 WSW,4.9,231,4,235
US1FLPB0087,1,US1FLPB0087-1,US1FLPB0087-235,FL GOLDEN LAKES 2.4 SSW,7.9,231,4,235
US1FLPB0088,1,US1FLPB0088-1,US1FLPB0088-235,FL GOLFVIEW 0.9 SSW,6.1,231,4,235
US1FLPB0095,1,US1FLPB0095-1,US1FLPB0095-235,FL LAKE WORTH 0.5 ESE,2.4,231,4,235
US1FLPB0096,1,US1FLPB0096-1,US1FLPB0096-235,FL BELLE GLADE 2.6 N,4.3,231,4,235
US1FLPB0098,1,US1FLPB0098-1,US1FLPB0098-235,FL ROYAL PALM BEACH 6.9 WNW,6.1,231,4,235
US1FLPB0101,1,US1FLPB0101-1,US1FLPB0101-235,FL DELRAY BEACH 3.2 NNE,1.2,231,4,235
US1FLPB0106,1,US1FLPB0106-1,US1FLPB0106-235,FL SANDALFOOT COVE 0.8 NW,10.1,231,4,235
US1FLPB0108,1,US1FLPB0108-1,US1FLPB0108-235,FL JUPITER 2.1 N,0,231,4,235
US1FLPB0116,1,US1FLPB0116-1,US1FLPB0116-235,FL JUPITER 2.9 NW,3,231,4,235
US1FLPB0117,1,US1FLPB0117-1,US1FLPB0117-235,FL GREENACRES CITY 2.9 SW,10.7,231,4,235
US1FLPB0118,1,US1FLPB0118-1,US1FLPB0118-235,FL WELLINGTON 1.9 ENE,6.7,231,4,235
US1FLPB0122,1,US1FLPB0122-1,US1FLPB0122-235,FL NORTH PALM BEACH 0.7 W,1.2,231,4,235
US1FLPB0124,1,US1FLPB0124-1,US1FLPB0124-235,FL NORTH PALM BEACH 0.3 SW,3.7,231,4,235
US1FLPB0127,1,US1FLPB0127-1,US1FLPB0127-235,FL BOCA RATON 5.5 WNW,7.3,231,4,235
US1FLPB0129,1,US1FLPB0129-1,US1FLPB0129-235,FL BOCA RATON 3.2 SSE,1.2,231,4,235
US1FLPK0001,1,US1FLPK0001-1,US1FLPK0001-235,FL AUBURNDALE 3.0 SSW,39.9,231,4,235
US1FLPK0002,1,US1FLPK0002-1,US1FLPK0002-235,FL POLK CITY 1.1 S,46.9,231,4,235
US1FLPK0003,1,US1FLPK0003-1,US1FLPK0003-235,FL LAKELAND 3.8 NW,57,231,4,235
US1FLPK0005,1,US1FLPK0005-1,US1FLPK0005-235,FL WINTER HAVEN 4.9 E,36,231,4,235
US1FLPK0007,1,US1FLPK0007-1,US1FLPK0007-235,FL AUBURNDALE 1.7 NW,42.1,231,4,235
US1FLPK0009,1,US1FLPK0009-1,US1FLPK0009-235,FL DUNDEE 0.3 NW,48.2,231,4,235
US1FLPK0011,1,US1FLPK0011-1,US1FLPK0011-235,FL LAKELAND HIGHLANDS 1.5 ENE,68.3,231,4,235
US1FLPK0012,1,US1FLPK0012-1,US1FLPK0012-235,FL DAVENPORT 2.2 NNW,43,231,4,235
US1FLPK0013,1,US1FLPK0013-1,US1FLPK0013-235,FL WINTER HAVEN 1.3 WSW,43,231,4,235
US1FLPK0014,1,US1FLPK0014-1,US1FLPK0014-235,FL LAKELAND 0.6 ESE,65.8,231,4,235
US1FLPK0015,1,US1FLPK0015-1,US1FLPK0015-235,FL EAGLE LAKE 2.0 WNW,45.1,231,4,235
US1FLPK0018,1,US1FLPK0018-1,US1FLPK0018-235,FL LAKELAND HIGHLANDS 0.3 SE,70.1,231,4,235
US1FLPK0019,1,US1FLPK0019-1,US1FLPK0019-235,FL DUNDEE 0.4 ESE,63.1,231,4,235
US1FLPK0020,1,US1FLPK0020-1,US1FLPK0020-235,FL HAINES CITY 1.0 NW,46,231,4,235
US1FLPK0021,1,US1FLPK0021-1,US1FLPK0021-235,FL LAKE WALES 5.8 NNE,29.9,231,4,235
US1FLPK0022,1,US1FLPK0022-1,US1FLPK0022-235,FL SOLIVITA 2.0 SSW,17.1,231,4,235
US1FLPK0023,1,US1FLPK0023-1,US1FLPK0023-235,FL FROSTPROOF 3.1 ENE,24.1,231,4,235
US1FLPK0026,1,US1FLPK0026-1,US1FLPK0026-235,FL HAINES CITY 3.3 SSW,36.9,231,4,235
US1FLPK0028,1,US1FLPK0028-1,US1FLPK0028-235,FL LAKELAND HIGHLANDS 2.5 ESE,54.9,231,4,235
US1FLPK0031,1,US1FLPK0031-1,US1FLPK0031-235,FL LAKELAND 1.1 SSE,44.2,231,4,235
US1FLPK0032,1,US1FLPK0032-1,US1FLPK0032-235,FL LAKELAND 5.3 WNW,34.1,231,4,235
US1FLPK0034,1,US1FLPK0034-1,US1FLPK0034-235,FL LAKELAND 6.9 SW,32.9,231,4,235
US1FLPK0035,1,US1FLPK0035-1,US1FLPK0035-235,FL FROSTPROOF 4.6 SW,48.2,231,4,235
US1FLPK0037,1,US1FLPK0037-1,US1FLPK0037-235,FL LAKELAND 8.7 SW,36.3,231,4,235
US1FLPK0038,1,US1FLPK0038-1,US1FLPK0038-235,FL LAKE WALES 4.6 NW,43,231,4,235
US1FLPK0039,1,US1FLPK0039-1,US1FLPK0039-235,FL BARTOW 7.8 SE,57.9,231,4,235
US1FLPK0043,1,US1FLPK0043-1,US1FLPK0043-235,FL FROSTPROOF 6.3 ESE,26.2,231,4,235
US1FLPK0046,1,US1FLPK0046-1,US1FLPK0046-235,FL HAINES CITY 6.0 ESE,24.7,231,4,235
US1FLPK0048,1,US1FLPK0048-1,US1FLPK0048-235,FL LAKELAND 3.6 SSE,36,231,4,235
US1FLPK0049,1,US1FLPK0049-1,US1FLPK0049-235,FL LAKELAND 4.0 S,46.6,231,4,235
US1FLPK0050,1,US1FLPK0050-1,US1FLPK0050-235,FL AUBURNDALE 1.1 W,43.6,231,4,235
US1FLPK0053,1,US1FLPK0053-1,US1FLPK0053-235,FL POINCIANA PLACE 2.5 SSW,22.9,231,4,235
US1FLPK0055,1,US1FLPK0055-1,US1FLPK0055-235,FL POLK CITY 1.6 WSW,43,231,4,235
US1FLPK0058,1,US1FLPK0058-1,US1FLPK0058-235,FL BABSON PARK 0.9 NW,43.3,231,4,235
US1FLPK0059,1,US1FLPK0059-1,US1FLPK0059-235,FL LAKE WALES 0.7 SE,53,231,4,235
US1FLPK0060,1,US1FLPK0060-1,US1FLPK0060-235,FL DUNDEE 0.3 E,56.1,231,4,235
US1FLPK0066,1,US1FLPK0066-1,US1FLPK0066-235,FL LAKELAND 13.6 N,34.7,231,4,235
US1FLPK0067,1,US1FLPK0067-1,US1FLPK0067-235,FL DAVENPORT 1.9 NW,34.4,231,4,235
US1FLPK0070,1,US1FLPK0070-1,US1FLPK0070-235,FL WILLOW OAK 1.8 NW,36,231,4,235
US1FLPK0071,1,US1FLPK0071-1,US1FLPK0071-235,FL WINTER HAVEN 6.1 SW,41.8,231,4,235
US1FLPK0073,1,US1FLPK0073-1,US1FLPK0073-235,FL MULBERRY 1.1 NNW,39.3,231,4,235
US1FLPK0075,1,US1FLPK0075-1,US1FLPK0075-235,FL DAVENPORT 12.3 NNW,51.5,231,4,235
US1FLPK0076,1,US1FLPK0076-1,US1FLPK0076-235,FL AUBURNDALE 2.4 NNE,47.5,231,4,235
US1FLPK0078,1,US1FLPK0078-1,US1FLPK0078-235,FL LOUGHMAN 2.0 ESE,26.8,231,4,235
US1FLPK0081,1,US1FLPK0081-1,US1FLPK0081-235,FL AUBURNDALE 3.1 WSW,38.4,231,4,235
US1FLPK0083,1,US1FLPK0083-1,US1FLPK0083-235,FL CRYSTAL LAKE 2.1 S,40.2,231,4,235
US1FLPK0084,1,US1FLPK0084-1,US1FLPK0084-235,FL BARTOW 1.9 NW,41.5,231,4,235
US1FLPK0087,1,US1FLPK0087-1,US1FLPK0087-235,FL LAKELAND 5.8 NE,39.9,231,4,235
US1FLPK0090,1,US1FLPK0090-1,US1FLPK0090-235,FL LAKELAND 2.8 SSW,53,231,4,235
US1FLPK0091,1,US1FLPK0091-1,US1FLPK0091-235,FL WINTER HAVEN 7.7 SSE,38.4,231,4,235
US1FLPK0094,1,US1FLPK0094-1,US1FLPK0094-235,FL MULBERRY 0.4 SW,38.1,231,4,235
US1FLPK0096,1,US1FLPK0096-1,US1FLPK0096-235,FL WINTER HAVEN 6.6 SSE,42.4,231,4,235
US1FLPK0098,1,US1FLPK0098-1,US1FLPK0098-235,FL CROOKED LAKE PARK 4.5 WSW,42.4,231,4,235
US1FLPK0099,1,US1FLPK0099-1,US1FLPK0099-235,FL LAKELAND 9.3 NNW,44.2,231,4,235
US1FLPN0001,1,US1FLPN0001-1,US1FLPN0001-235,FL LARGO 2.2 ESE,5.2,231,4,235
US1FLPN0002,1,US1FLPN0002-1,US1FLPN0002-235,FL PALM HARBOR 2.2 SSE,5.8,231,4,235
US1FLPN0003,1,US1FLPN0003-1,US1FLPN0003-235,FL TREASURE ISLAND 0.2 ENE,-999.9,231,4,235
US1FLPN0004,1,US1FLPN0004-1,US1FLPN0004-235,FL ST. PETERSBURG 6.5 WNW,6.1,231,4,235
US1FLPN0005,1,US1FLPN0005-1,US1FLPN0005-235,FL SEMINOLE 2.3 NNW,21,231,4,235
US1FLPN0006,1,US1FLPN0006-1,US1FLPN0006-235,FL SOUTH PASADENA 1.0 NE,3.7,231,4,235
US1FLPN0007,1,US1FLPN0007-1,US1FLPN0007-235,FL PINELLAS PARK 0.2 S,9.1,231,4,235
US1FLPN0008,1,US1FLPN0008-1,US1FLPN0008-235,FL REDINGTON SHORES 0.3 SE,0.9,231,4,235
US1FLPN0009,1,US1FLPN0009-1,US1FLPN0009-235,FL ST. PETERSBURG 2.3 SSE,7,231,4,235
US1FLPN0013,1,US1FLPN0013-1,US1FLPN0013-235,FL ST. PETERSBURG 2.3 SSW,11,231,4,235
US1FLPN0014,1,US1FLPN0014-1,US1FLPN0014-235,FL ST. PETERSBURG 3.9 N,3,231,4,235
US1FLPN0016,1,US1FLPN0016-1,US1FLPN0016-235,FL CLEARWATER 2.2 S,18,231,4,235
US1FLPN0017,1,US1FLPN0017-1,US1FLPN0017-235,FL SOUTH PASADENA 0.6 E,0.6,231,4,235
US1FLPN0018,1,US1FLPN0018-1,US1FLPN0018-235,FL PALM HARBOR 0.5 NW,10.1,231,4,235
US1FLPN0020,1,US1FLPN0020-1,US1FLPN0020-235,FL PALM HARBOR 3.4 SE,25,231,4,235
US1FLPN0021,1,US1FLPN0021-1,US1FLPN0021-235,FL SEMINOLE 1.1 SSE,11,231,4,235
US1FLPN0022,1,US1FLPN0022-1,US1FLPN0022-235,FL ST. PETERSBURG 1.3 SE,-999.9,231,4,235
US1FLPN0023,1,US1FLPN0023-1,US1FLPN0023-235,FL BAY PINES 1.5 E,3.7,231,4,235
US1FLPN0024,1,US1FLPN0024-1,US1FLPN0024-235,FL GULFPORT 2.8 NNE,13.4,231,4,235
US1FLPN0026,1,US1FLPN0026-1,US1FLPN0026-235,FL ST. PETERSBURG 3.1 WNW,14,231,4,235
US1FLPN0030,1,US1FLPN0030-1,US1FLPN0030-235,FL LARGO 1.5 E,4.3,231,4,235
US1FLPN0033,1,US1FLPN0033-1,US1FLPN0033-235,FL ST. PETERSBURG 2.4 NW,12.5,231,4,235
US1FLPN0034,1,US1FLPN0034-1,US1FLPN0034-235,FL ST. PETERSBURG 3.2 NNW,15.2,231,4,235
US1FLPN0035,1,US1FLPN0035-1,US1FLPN0035-235,FL GULFPORT 0.9 NNW,5.8,231,4,235
US1FLPN0036,1,US1FLPN0036-1,US1FLPN0036-235,FL DUNEDIN 2.8 ESE,20.1,231,4,235
US1FLPN0038,1,US1FLPN0038-1,US1FLPN0038-235,FL PALM HARBOR 3.4 SE,21,231,4,235
US1FLPN0041,1,US1FLPN0041-1,US1FLPN0041-235,FL TARPON SPRINGS 5.6 E,8.5,231,4,235
US1FLPN0043,1,US1FLPN0043-1,US1FLPN0043-235,FL PALM HARBOR 3.4 ESE,4,231,4,235
US1FLPN0046,1,US1FLPN0046-1,US1FLPN0046-235,FL ST. PETERSBURG 0.7 ESE,2.1,231,4,235
US1FLPN0047,1,US1FLPN0047-1,US1FLPN0047-235,FL LARGO 0.7 W,20.4,231,4,235
US1FLPN0049,1,US1FLPN0049-1,US1FLPN0049-235,FL ST. PETERSBURG 4.6 N,1.8,231,4,235
US1FLPN0051,1,US1FLPN0051-1,US1FLPN0051-235,FL DUNEDIN 3.0 SE,7,231,4,235
US1FLPN0053,1,US1FLPN0053-1,US1FLPN0053-235,FL ST.PETERSBURG 6.0 WNW,6.7,231,4,235
US1FLPN0055,1,US1FLPN0055-1,US1FLPN0055-235,FL ST. PETERSBURG 4.0 N,4.6,231,4,235
US1FLPN0057,1,US1FLPN0057-1,US1FLPN0057-235,FL TARPON SPRINGS 2.6 E,4.9,231,4,235
US1FLPN0058,1,US1FLPN0058-1,US1FLPN0058-235,FL ST. PETERSBURG 2.4 N,9.4,231,4,235
US1FLPN0059,1,US1FLPN0059-1,US1FLPN0059-235,FL SEMINOLE 1.2 WSW,11.3,231,4,235
US1FLPN0060,1,US1FLPN0060-1,US1FLPN0060-235,FL ST. PETERSBURG 4.5 NW,15.5,231,4,235
US1FLPN0064,1,US1FLPN0064-1,US1FLPN0064-235,FL SEMINOLE 3.2 WNW,12.2,231,4,235
US1FLPN0066,1,US1FLPN0066-1,US1FLPN0066-235,FL PALM HARBOR 2.4 SE,20.7,231,4,235
US1FLPN0070,1,US1FLPN0070-1,US1FLPN0070-235,FL ST. PETERSBURG 2.2 NNW,14.9,231,4,235
US1FLPN0071,1,US1FLPN0071-1,US1FLPN0071-235,FL PALM HARBOR 1.0 S,8.5,231,4,235
US1FLPN0072,1,US1FLPN0072-1,US1FLPN0072-235,FL LARGO 1.5 NE,4.6,231,4,235
US1FLPN0074,1,US1FLPN0074-1,US1FLPN0074-235,FL ST. PETERSBURG 1.6 WNW,15.5,231,4,235
US1FLPN0076,1,US1FLPN0076-1,US1FLPN0076-235,FL BAY PINES 0.5 NW,9.1,231,4,235
US1FLPN0077,1,US1FLPN0077-1,US1FLPN0077-235,FL SEMINOLE 3.3 WNW,9.1,231,4,235
US1FLPN0079,1,US1FLPN0079-1,US1FLPN0079-235,FL ST. PETERSBURG 2.2 N,11,231,4,235
US1FLPN0081,1,US1FLPN0081-1,US1FLPN0081-235,FL ST. PETERSBURG 2.5 S,8.8,231,4,235
US1FLPN0082,1,US1FLPN0082-1,US1FLPN0082-235,FL TARPON SPRINGS 2.6 ESE,4.6,231,4,235
US1FLPN0083,1,US1FLPN0083-1,US1FLPN0083-235,FL CLEARWATER 1.6 N,22.6,231,4,235
US1FLPN0086,1,US1FLPN0086-1,US1FLPN0086-235,FL TARPON SPRINGS 2.9 NE,11.9,231,4,235
US1FLPN0087,1,US1FLPN0087-1,US1FLPN0087-235,FL GULFPORT 0.6 SSE,3,231,4,235
US1FLPN0089,1,US1FLPN0089-1,US1FLPN0089-235,FL PALM HARBOR 1.9 E,21.9,231,4,235
US1FLPN0090,1,US1FLPN0090-1,US1FLPN0090-235,FL PINELLAS PARK 1.7 ENE,3.7,231,4,235
US1FLPN0091,1,US1FLPN0091-1,US1FLPN0091-235,FL DUNEDIN 2.9 ESE,14,231,4,235
US1FLPN0092,1,US1FLPN0092-1,US1FLPN0092-235,FL LARGO 0.9 ESE,3.4,231,4,235
US1FLPN0093,1,US1FLPN0093-1,US1FLPN0093-235,FL PALM HARBOR 3.0 E,7,231,4,235
US1FLPN0094,1,US1FLPN0094-1,US1FLPN0094-235,FL LARGO 3.1 SE,4.9,231,4,235
US1FLPN0095,1,US1FLPN0095-1,US1FLPN0095-235,FL SEMINOLE 2.6 WNW,15.2,231,4,235
US1FLPN0096,1,US1FLPN0096-1,US1FLPN0096-235,FL CLEARWATER 2.9 SE,5.5,231,4,235
US1FLPN0097,1,US1FLPN0097-1,US1FLPN0097-235,FL ST. PETERSBURG 5.8 W,3.4,231,4,235
US1FLPN0099,1,US1FLPN0099-1,US1FLPN0099-235,FL ST. PETERSBURG 4.9 WNW,6.4,231,4,235
US1FLPN0102,1,US1FLPN0102-1,US1FLPN0102-235,FL ST. PETERSBURG 1.3 SE,1.8,231,4,235
US1FLPN0104,1,US1FLPN0104-1,US1FLPN0104-235,FL LARGO 1.5 SSW,14.6,231,4,235
US1FLPN0105,1,US1FLPN0105-1,US1FLPN0105-235,FL FEATHER SOUND 1.3 S,9.4,231,4,235
US1FLPN0108,1,US1FLPN0108-1,US1FLPN0108-235,FL ST. PETERSBURG 3.9 NNE,1.5,231,4,235
US1FLPN0111,1,US1FLPN0111-1,US1FLPN0111-235,FL PALM HARBOR 0.5 S,14,231,4,235
US1FLPN0112,1,US1FLPN0112-1,US1FLPN0112-235,FL CLEARWATER 2.4 S,11.6,231,4,235
US1FLPN0115,1,US1FLPN0115-1,US1FLPN0115-235,FL PALM HARBOR 0.8 WNW,1.2,231,4,235
US1FLPN0116,1,US1FLPN0116-1,US1FLPN0116-235,FL TARPON SPRINGS 3.1 E,10.1,231,4,235
US1FLPN0119,1,US1FLPN0119-1,US1FLPN0119-235,FL SOUTH PASADENA 0.2 ENE,0.3,231,4,235
US1FLPN0120,1,US1FLPN0120-1,US1FLPN0120-235,FL ST. PETERSBURG 6.2 WNW,6.1,231,4,235
US1FLPN0121,1,US1FLPN0121-1,US1FLPN0121-235,FL CLEARWATER 2.6 NE,25,231,4,235
US1FLPN0122,1,US1FLPN0122-1,US1FLPN0122-235,FL ST. PETERSBURG 3.5 NNW,16.5,231,4,235
US1FLPN0123,1,US1FLPN0123-1,US1FLPN0123-235,FL ST. PETERSBURG 6.3 NNW,15.5,231,4,235
US1FLPN0126,1,US1FLPN0126-1,US1FLPN0126-235,FL DUNEDIN 2.4 ESE,15.8,231,4,235
US1FLPN0129,1,US1FLPN0129-1,US1FLPN0129-235,FL ST. PETERSBURG 5.5 N,1.5,231,4,235
US1FLPN0130,1,US1FLPN0130-1,US1FLPN0130-235,FL ST. PETERSBURG 6.4 W,4.9,231,4,235
US1FLPN0131,1,US1FLPN0131-1,US1FLPN0131-235,FL SEMINOLE 0.9 S,11.3,231,4,235
US1FLPN0133,1,US1FLPN0133-1,US1FLPN0133-235,FL PALM HARBOR 2.7 SE,18.9,231,4,235
US1FLPN0134,1,US1FLPN0134-1,US1FLPN0134-235,FL CLEARWATER 1.0 SW,14,231,4,235
US1FLPN0135,1,US1FLPN0135-1,US1FLPN0135-235,FL LARGO 2.3 SSE,3,231,4,235
US1FLPN0136,1,US1FLPN0136-1,US1FLPN0136-235,FL CLEARWATER 3.1 ENE,16.5,231,4,235
US1FLPN0139,1,US1FLPN0139-1,US1FLPN0139-235,FL CLEARWATER 1.0 NNE,20.1,231,4,235
US1FLPN0141,1,US1FLPN0141-1,US1FLPN0141-235,FL NORTH REDINGTON BEACH 0.5 N,1.5,231,4,235
US1FLPN0144,1,US1FLPN0144-1,US1FLPN0144-235,FL KENNETH CITY 1.2 S,5.2,231,4,235
US1FLPS0001,1,US1FLPS0001-1,US1FLPS0001-235,FL HUDSON 1.1 ESE,4.9,231,4,235
US1FLPS0002,1,US1FLPS0002-1,US1FLPS0002-235,FL ELFERS 4.4 ESE,17.1,231,4,235
US1FLPS0004,1,US1FLPS0004-1,US1FLPS0004-235,FL PORT RICHEY 2.0 NNE,4,231,4,235
US1FLPS0006,1,US1FLPS0006-1,US1FLPS0006-235,FL LUTZ 3.4 NE,25.9,231,4,235
US1FLPS0007,1,US1FLPS0007-1,US1FLPS0007-235,FL ZEPHYRHILLS 2.6 NNW,47.2,231,4,235
US1FLPS0008,1,US1FLPS0008-1,US1FLPS0008-235,FL ZEPHYRHILLS 0.9 ENE,32,231,4,235
US1FLPS0009,1,US1FLPS0009-1,US1FLPS0009-235,FL ZEPHYRHILLS 3.8 WSW,29,231,4,235
US1FLPS0010,1,US1FLPS0010-1,US1FLPS0010-235,FL DADE CITY 1.8 WSW,40.2,231,4,235
US1FLPS0012,1,US1FLPS0012-1,US1FLPS0012-235,FL NEW PORT RICHEY 1.1 NNW,7,231,4,235
US1FLPS0014,1,US1FLPS0014-1,US1FLPS0014-235,FL ZEPHYRHILLS 2.1 NW,36.9,231,4,235
US1FLPS0015,1,US1FLPS0015-1,US1FLPS0015-235,FL DADE CITY 4.3 N,38.1,231,4,235
US1FLPS0016,1,US1FLPS0016-1,US1FLPS0016-235,FL DADE CITY 4.7 WNW,63.1,231,4,235
US1FLPS0017,1,US1FLPS0017-1,US1FLPS0017-235,FL PORT RICHEY 2.3 ENE,13.1,231,4,235
US1FLPS0018,1,US1FLPS0018-1,US1FLPS0018-235,FL ZEPHYRHILLS NORTH 2.3 N,49.1,231,4,235
US1FLPS0021,1,US1FLPS0021-1,US1FLPS0021-235,FL DADE CITY 4.3 S,42.1,231,4,235
US1FLPS0022,1,US1FLPS0022-1,US1FLPS0022-235,FL ZEPHYRHILLS 3.4 NNW,32,231,4,235
US1FLPS0023,1,US1FLPS0023-1,US1FLPS0023-235,FL DADE CITY 4.6 SSE,39.9,231,4,235
US1FLPS0024,1,US1FLPS0024-1,US1FLPS0024-235,FL ZEPHYRHILLS WEST 2.2 SW,32,231,4,235
US1FLPS0031,1,US1FLPS0031-1,US1FLPS0031-235,FL NEW PORT RICHEY 2.0 ENE,6.1,231,4,235
US1FLPS0034,1,US1FLPS0034-1,US1FLPS0034-235,FL LUTZ 2.8 N,25,231,4,235
US1FLPS0038,1,US1FLPS0038-1,US1FLPS0038-235,FL HUDSON 2.5 ENE,12.5,231,4,235
US1FLPS0039,1,US1FLPS0039-1,US1FLPS0039-235,FL ZEPHYRHILLS 3.9 W,25.9,231,4,235
US1FLPS0043,1,US1FLPS0043-1,US1FLPS0043-235,FL LAND O LAKES 1.5 SSE,26.8,231,4,235
US1FLPS0049,1,US1FLPS0049-1,US1FLPS0049-235,FL LACOOCHEE 1.0 NE,19.5,231,4,235
US1FLPS0051,1,US1FLPS0051-1,US1FLPS0051-235,FL HOLIDAY 0.6 E,3,231,4,235
US1FLPS0053,1,US1FLPS0053-1,US1FLPS0053-235,FL LAND O' LAKES 1.8 SE,29.3,231,4,235
US1FLPS0055,1,US1FLPS0055-1,US1FLPS0055-235,FL DADE CITY 4.1 SSE,36,231,4,235
US1FLPS0057,1,US1FLPS0057-1,US1FLPS0057-235,FL HUDSON 2.0 NNE,1.5,231,4,235
US1FLPS0062,1,US1FLPS0062-1,US1FLPS0062-235,FL HERNANDO BEACH 3.1 SSE,7.9,231,4,235
US1FLPS0065,1,US1FLPS0065-1,US1FLPS0065-235,FL TRINITY 3.0 ENE,7,231,4,235
US1FLPS0066,1,US1FLPS0066-1,US1FLPS0066-235,FL LAND O' LAKES 7.5 ESE,19.5,231,4,235
US1FLPS0067,1,US1FLPS0067-1,US1FLPS0067-235,FL ZEPHYRHILLS 6.5 W,28.7,231,4,235
US1FLPS0068,1,US1FLPS0068-1,US1FLPS0068-235,FL NEW PORT RICHEY 2.3 SW,3.7,231,4,235
US1FLPS0072,1,US1FLPS0072-1,US1FLPS0072-235,FL LAND O' LAKES 4.1 E,23.2,231,4,235
US1FLPS0073,1,US1FLPS0073-1,US1FLPS0073-235,FL WESLEY CHAPEL 1.7 ESE,21.6,231,4,235
US1FLPS0074,1,US1FLPS0074-1,US1FLPS0074-235,FL DADE CITY 3.2 SSE,52.4,231,4,235
US1FLPS0075,1,US1FLPS0075-1,US1FLPS0075-235,FL NEW PORT RICHEY 3.7 SE,8.5,231,4,235
US1FLPS0081,1,US1FLPS0081-1,US1FLPS0081-235,FL DADE CITY 5.1 W,55.5,231,4,235
US1FLPS0084,1,US1FLPS0084-1,US1FLPS0084-235,FL ZEPHYRHILLS 2.0 SSE,32.9,231,4,235
US1FLPS0085,1,US1FLPS0085-1,US1FLPS0085-235,FL NEW PORT RICHEY 3.9 E,10.7,231,4,235
US1FLPS0088,1,US1FLPS0088-1,US1FLPS0088-235,FL LAND O' LAKES 3.0 WNW,21,231,4,235
US1FLPS0089,1,US1FLPS0089-1,US1FLPS0089-235,FL NEW PORT RICHEY 4.7 S,7.6,231,4,235
US1FLPS0094,1,US1FLPS0094-1,US1FLPS0094-235,FL ZEPHYRHILLS 1.6 NW,30.8,231,4,235
US1FLPS0097,1,US1FLPS0097-1,US1FLPS0097-235,FL WESLEY CHAPEL 1.2 SSE,26.2,231,4,235
US1FLPS0102,1,US1FLPS0102-1,US1FLPS0102-235,FL ZEPHYRHILLS 2.6 NNW,40.8,231,4,235
US1FLPT0001,1,US1FLPT0001-1,US1FLPT0001-235,FL INTERLACHEN 10.4 NNE,39,231,4,235
US1FLPT0004,1,US1FLPT0004-1,US1FLPT0004-235,FL SATSUMA 0.2 WSW,28,231,4,235
US1FLPT0007,1,US1FLPT0007-1,US1FLPT0007-235,FL SATSUMA 4.0 NE,3,231,4,235
US1FLPT0008,1,US1FLPT0008-1,US1FLPT0008-235,FL EAST PALATKA 3.5 NNW,2.1,231,4,235
US1FLPT0009,1,US1FLPT0009-1,US1FLPT0009-235,FL INTERLACHEN 2.8 NNE,29.9,231,4,235
US1FLPT0010,1,US1FLPT0010-1,US1FLPT0010-235,FL INTERLACHEN 1.3 SW,27.1,231,4,235
US1FLPT0012,1,US1FLPT0012-1,US1FLPT0012-235,FL FLORAHOME 4.1 NNE,29.9,231,4,235
