primary_station_id_3,region,sub_region,report_type,height_of_station_above_sea_level,station_name
RSM00030372-286-1,190,2,0,703,CHARA USSR 03037
RSM00030385-286-1,190,2,0,426,UST NYUKZHA USSR 03038
RSM00030433-286-1,190,2,0,475,NIZHNE-ANGARSK USSR 03043
RSM00030439-286-1,190,2,0,458,TOMPA USSR 03043
RSM00030455-286-1,190,2,0,1097,UAKIT USSR 03045
RSM00030457-286-6,190,2,0,1078,BAUNT 30457
RSM00030471-286-14,190,2,0,750,SREDNIJ KALAR 30471
RSM00030493-286-1,190,2,0,850,NAGORNYY USSR 03049
RSM00030499-286-1,190,2,0,513,TYNDA USSR 03049
RSM00030504-286-1,190,2,0,496,TULUN USSR 03050
RSM00030507-286-9,190,2,0,527,IKEJ 30507
RSM00030537-286-10,190,2,0,464,SOLNETHNAYA 30537
RSM00030554-286-1,190,2,0,1310,TROITSKIY PRIISK USSR 03055
RSM00030576-286-10,190,2,0,644,TUPIK 30576
RSM00030627-286-1,190,2,0,761,BAYANDAY USSR 03062
RSM00030635-286-1,190,2,0,457,UST-BARGUZIN USSR 03063
RSM00030664-286-1,190,2,0,812,TUNGOKOCHEN USSR 03066
RSM00030669-286-1,190,2,0,707,AKSENOVO-ZILOVSKOYE USSR 03066
RSM00030673-286-1,190,2,0,619,MOGOCHA USSR 03067
RSM00030675-286-10,190,2,0,582,KSENEVSKAJA 30675
RSM00030682-286-9,190,2,0,472,AMAZAR 30682
RSM00030683-286-18,190,2,0,522,EROFEJ PAVLOVIC 30683
RSM00030686-286-1,190,2,0,293,IGNASHINO USSR 03068
RSM00030688-286-9,190,2,0,314,POKROVKA 30688
RSM00030692-286-12,190,2,0,398,SKOVORODINO 30692
RSM00030695-286-1,190,2,0,267,DZHALINDA USSR 03069
RSM00030703-286-1,190,2,0,607,INGA USSR (YNGA) 03070
RSM00030713-286-8,190,2,0,526,USTORDYNSKIJ 30713
RSM00030715-286-5,190,2,0,437,ANGARSK 30715
RSM00030719-286-5,190,2,0,468,IRKUTSK OBSERVATORY 30719
RSM00030726-286-7,190,2,0,461,SUHAJA 30726
RSM00030729-286-8,190,2,0,467,KABANSK 30729
RSM00030731-286-1,190,2,0,486,GORYACHINSK USSR 03073
RSM00030745-286-1,190,2,0,956,SOSNOVO-OZERSKOYE USSR 03074
RSM00030764-286-1,190,2,0,639,VERKHNE-USUGLI USSR 03076
RSM00030766-286-1,190,2,0,539,CHERNYSHEVSK USSR (IMI KAGANOV 03076
RSM00030768-286-11,190,2,0,482,NERCINSK 30768
RSM00030772-286-9,190,2,0,407,UST-KARA 30772
RSM00030781-286-1,190,2,0,360,URYUPINO USSR 03078
RSM00030802-286-1,190,2,0,1303,MONDY USSR 03080
RSM00030811-286-1,190,2,0,722,TUNKA USSR 03081
RSM00030824-286-11,190,2,0,472,TANHOJ 30824
RSM00030829-286-1,190,2,0,542,NOVOSELENGINSK USSR 03082
RSM00030833-286-1,190,2,0,503,UNKNOWN USSR 02007
RSM00030838-286-1,190,2,0,800,PETROVSK-ZABAYKALSKIY USSR 03083
RSM00030843-286-6,190,2,0,907,MOGZON 30843
RSM00030844-286-1,190,2,0,801,KHILOK USSR 03084
RSM00030853-286-13,190,2,0,616,KARYMSKAJA 30853
RSM00030859-286-1,190,2,0,691,AGINSKOYE USSR 02967
RSM00030874-286-10,190,2,0,715,SELOPUGINO 30874
RSM00030925-286-1,190,2,0,789,KYAKHTA USSR 03092
RSM00030934-286-1,190,2,0,643,BICHURA USSR 03093
RSM00030949-286-1,190,2,0,887,KYRA USSR 03094
RSM00030957-286-1,190,2,0,734,AKSHA USSR 03095
RSM00030961-286-17,190,2,0,640,OLOVJANNAJA 30961
RSM00030965-286-1,190,2,0,684,BORZYA USSR 03096
RSM00030971-286-16,190,2,0,807,ALEKSANDROVSKIJ ZAVOD 30971
RSM00030972-286-10,190,2,0,694,DONO 30972
RSM00030978-286-1,190,2,0,550,KAYLASTUY USSR 03097
RSM00031054-286-10,190,2,0,212,UST-JUDOMA 31054
RSM00031088-286-1,0,2,0,6,OKHOTSK USSR 02028
RSM00031123-286-17,190,2,0,255,CJULBJU 31123
RSM00031137-286-1,190,2,0,858,TOKO USSR 03113
RSM00031168-286-1,0,2,0,9,AYAN USSR 03116
RSM00031174-286-1,190,2,0,17,OSTROV BOLSHOY SHANTAR USSR 03117
RSM00031253-286-1,190,2,0,357,BOMNAK USSR 03125
RSM00031263-286-14,190,2,0,464,LOKSAK 31263
RSM00031295-286-1,190,2,0,384,MAGDAGACHI USSR 03129
RSM00031299-286-4,190,2,0,314,TYGDA 31299
RSM00031300-286-1,190,2,0,232,ZEYA USSR (PIKAN) 03130
RSM00031318-286-6,190,2,0,319,DUGDA 31318
RSM00031329-286-1,190,2,0,543,EKIMCHAN USSR 03132
RSM00031348-286-1,190,2,0,141,BURUKANSKAYA CHASOVNYA USSR 03134
RSM00031369-286-1,190,2,0,47,NIKOLAYEVSK NA AMURE USSR 03136
RSM00031371-286-14,190,2,0,210,CHERNJAEVO 31371
RSM00031373-286-9,190,2,0,332,OKTJABRSKIJ PRIISK 31373
RSM00031388-286-1,190,2,0,207,NORSKIY SKLAD USSR 03138
RSM00031392-286-8,190,2,0,359,STOJBA 31392
RSM00031397-286-7,190,2,0,267,BYSSA 31397
RSM00031416-286-1,190,2,0,65,IMENI POLINY OSIPENKO USSR (KE 03141
RSM00031418-286-1,190,2,0,201,VESSELAYA GORKA USSR 03141
RSM00031439-286-1,190,2,0,31,BOGORODSKOYE USSR 03143
RSM00031442-286-1,190,2,0,276,SHIMANOVSKAYA USSR 03144
RSM00031443-286-9,190,2,0,161,MAZANOVO 31443
RSM00031445-286-1,190,2,0,197,SVOBODNYY USSR 03144
RSM00031469-286-1,190,2,0,366,SREDNIY-URGAL USSR 03146
RSM00031478-286-1,190,2,0,898,SOFYISKIY PRIISK USSR 03147
RSM00031484-286-1,190,2,0,262,KHULARIN USSR 03148
RSM00031521-286-1,190,2,0,231,BRATOLYUBOVKA USSR 03152
RSM00031527-286-1,190,2,0,242,ZAVITAYA USSR 03152
RSM00031587-286-1,190,2,0,117,POYARKOVO USSR (PRIGRANICHNAYA 03158
RSM00031594-286-1,190,2,0,135,ARKHARA USSR 03159
RSM00031624-286-1,190,2,0,198,URMY USSR 03162
RSM00031632-286-1,190,2,0,266,KUR USSR 03163
RSM00031655-286-1,190,2,0,29,TROITSKOYE USSR 03165
RSM00031702-286-1,190,2,0,257,OBLUCHYE USSR 03170
RSM00031707-286-1,190,2,0,74,YEKATERINO-NIKOLSKOYE USSR 03170
RSM00031710-286-13,190,2,0,56,LENINSKOE 31710
RSM00031713-286-1,190,2,0,76,BIROBIDZHAN USSR 03171
RSM00031725-286-1,190,2,0,53,SMIDOVICH USSR 03172
RSM00031736-286-6,190,2,0,72,HABAROVSK 31736
RSM00031754-286-1,190,2,0,408,TIVIAKU USSR 03175
RSM00031786-286-9,190,2,0,89,VJAZEMSKAJA 31786
RSM00031788-286-4,190,2,0,76,LERMONTOVKA 31788
RSM00031792-286-5,190,2,0,105,BICEVAJA 31792
RSM00031801-286-1,190,2,0,180,GVASIUGUI USSR (GVASYUGI) 03180
RSM00031825-286-1,190,2,0,160,YSIMI AGZU USSR (KHULYAMI) 03182
RSM00031829-286-8,0,2,0,26,ZOLOTOJ 31829
RSM00031832-286-12,190,2,0,68,BIKIN 31832
RSM00031845-286-1,190,2,0,135,OLON USSR (SIGOU) 03184
RSM00031873-286-1,190,2,0,105,IMAN USSR 03187
RSM00031913-286-1,190,2,0,82,TURIY ROG USSR 03191
RSM00031915-286-1,190,2,0,211,GRODEKOVO USSR 03191
RSM00031917-286-9,190,2,0,109,POLTAVKA USSR 02878
RSM00031921-286-1,190,2,0,75,ASTRAKHANKA USSR (KAMEN RYBOLO 03192
RSM00031924-286-10,190,2,0,128,HKOROL 31924
RSM00031931-286-6,190,2,0,99,SVIJAGINO 31931
RSM00031935-286-1,190,2,0,147,YAKOVLEVKA USSR 03193
RSM00031939-286-1,190,2,0,260,CHUGUYEVKA USSR (NOVO MIKHAILO 03193
RSM00031958-286-6,190,2,0,65,BOGOPOL 31958
RSM00031981-286-1,190,2,0,190,ANUCHINO USSR 03198
RSM00031987-286-1,190,2,0,202,SUCHAN USSR 03198
RSM00031989-286-12,190,2,0,43,PREOBRAZHENIE 31989
RSM00032027-286-1,0,2,0,7,POGIBI SAKHALIN USSR 03202
RSM00032061-286-1,190,2,0,30,ALEKSANDROVSK SAKHALIN USSR 03206
RSM00032069-286-1,190,2,0,55,PILVO SAKHALIN USSR 03206
RSM00032071-286-8,190,2,0,95,TYMOVSKOE 32071
RSM00032076-286-1,0,2,0,8,POGRANICHNOYE SAKHALIN USSR 03207
RSM00032077-286-6,190,2,0,181,ONOR 32077
RSM00032088-286-8,190,2,0,43,UGLEGORSK 32088
RSM00032098-286-15,190,2,0,8,PORONAJSK 32098
RSM00032121-286-12,190,2,0,18,ILYINSKIY 32121
RSM00032128-286-1,0,2,0,29,KHOLMSK SAKHALIN USSR (MAOKA) 03212
RSM00032133-286-9,190,2,0,11,DOLINSK 32133
RSM00032150-286-1,190,2,0,31,B YELAN SAKHALIN USSR (TOYOHAR 03215
RSM00032165-286-1,190,2,0,40,YUZHNO-KURILSK USSR 03216
RSM00032213-286-1,0,2,0,42,MYS LOPATKA USSR (KATAOKA KURI 03221
RSM00032252-286-1,190,2,0,7,UST VOYAMPOLKA KAMCHATKA USSR 03225
RSM00032287-286-1,190,2,0,3,UST KHAYRYUZOVO KAMCHATKA USSR 03228
RSM00032389-286-16,190,2,0,29,KLJUCHI 32389
RSM00032411-286-1,190,2,0,4,ICHA KAMCHATKA USSR 03241
RSM00032509-286-1,190,2,0,26,SEMLYACHIK KAMCHATKA USSR 03250
RSM00032596-286-1,190,2,0,18,LUU USSR 03259
RSM00032618-286-20,0,2,0,18,OSTROV BERINGA 32618
RSM00034003-286-1,190,6,0,251,PONYRI USSR 03400
RSM00034013-286-1,190,6,0,181,LIVNY USSR 03401
RSM00034056-286-1,190,6,0,211,RTISHCHEVO USSR 03405
RSM00034063-286-6,190,6,0,199,PETROVSK 34063
RSM00034069-286-4,190,6,0,206,ATKARSK 34069
RSM00034072-286-1,190,6,0,292,KARABULAK USSR 03407
RSM00034083-286-1,190,6,0,89,KHVALYNSK USSR 03408
RSM00034098-286-1,190,6,0,43,PUGACHEV USSR 03409
RSM00034109-286-1,190,6,0,192,OBOJAN
RSM00034116-286-9,190,6,0,218,STARYJ OSKOL 34116
RSM00034139-286-1,190,6,0,194,KAMENNAJ-STEP
RSM00034146-286-1,190,6,0,106,BORISOGLEBSK USSR 03414
RSM00034163-286-1,190,6,0,202,OKTYABRSKIY GORODOK
RSM00034186-286-1,190,6,0,107,YERSHOV USSR 03418
RSM00034199-286-1,190,6,0,88,OZINKI USSR 03419
RSM00034202-286-1,190,6,0,222,PROLETARSKIY USSR (GOTNYE) 03420
RSM00034213-286-4,190,6,0,140,NOVYJ OSKOL 34213
RSM00034214-286-6,190,6,0,224,BELGOROD 34214
RSM00034231-286-1,190,6,0,118,LISKI USSR 03423
RSM00034238-286-1,190,6,0,159,ANNA USSR 03423
RSM00034240-286-1,190,6,0,99,URYUPINSK USSR 03424
RSM00034247-286-1,190,6,0,93,KALACH USSR 03424
RSM00034253-286-1,190,6,0,132,ELAN
RSM00034254-286-1,190,6,0,96,NOVO-ANNENSKIY USSR (FILONOVO) 03425
RSM00034262-286-1,190,6,0,122,ILMEN USSR 03426
RSM00034267-286-1,190,6,0,102,DANILOVKA USSR 03426
RSM00034273-286-15,190,6,0,50,KRASNYJ KUT 34273
RSM00034321-286-1,190,6,0,112,VALUYKI USSR 03432
RSM00034344-286-1,190,6,0,72,KAZANSKAYA USSR 03434
RSM00034356-286-1,190,6,0,117,ARCHEDA USSR 03435
RSM00034357-286-1,190,6,0,129,SERAFIMOVICH USSR 03435
RSM00034373-286-1,190,6,0,36,PALLASOVKA USSR 03437
RSM00034391-286-1,190,6,0,25,ALEKSANDROV-GAY USSR 03439
RSM00034432-286-5,190,6,0,145,CERTKOVO 34432
RSM00034438-286-1,190,6,0,153,MILLEROVO USSR 03443
RSM00034445-286-1,190,6,0,91,BOKOVSKAYA USSR 03444
RSM00034476-286-1,190,6,0,11,ELTON USSR 03447
RSM00034535-286-1,190,6,0,57,KAMENSK USSR 03453
RSM00034545-286-1,190,6,0,90,MOROZOVSK USSR 03454
RSM00034555-286-1,190,6,0,77,NIZHNE CHIRSKAYA USSR 03455
RSM00034578-286-1,190,6,0,6,CHERNYY YAR USSR 03457
RSM00034579-286-1,190,6,0,35,VERKHNIY BASKUNCHAK USSR 01094
RSM00034625-286-5,190,6,0,43,MATVEEV KURGAN 34625
RSM00034635-286-5,190,6,0,118,SAHTY 34635
RSM00034644-286-1,190,6,0,52,KONSTANTINOVSKIY USSR 03464
RSM00034655-286-1,190,6,0,49,KOTELNIKOVO USSR 03465
RSM00034662-286-1,190,6,0,7,MALYYE DERBETY USSR 03466
RSM00034727-286-1,0,6,0,3,YEYSK USSR 03472
RSM00034737-286-7,190,6,0,22,KUSCEVSKAJA 34737
RSM00034743-286-1,190,6,0,70,ZIMOVNIKI USSR 03474
RSM00034759-286-1,190,6,0,108,REMONTNOYE USSR 03475
RSM00034785-286-1,190,6,0,-17,DOSANG USSR 03478
RSM00034824-286-1,190,6,0,5,PRIMORSKO-AKHTARSKAYA USSR 03482
RSM00034825-286-4,190,6,0,17,KANEVSKAJA 34825
RSM00034838-286-1,190,6,0,79,TIKHORETSK USSR 03483
RSM00034858-286-1,190,6,0,77,DIVNOYE USSR 03485
RSM00034866-286-1,190,6,0,-7,YASHKUL USSR 03486
RSM00034887-286-1,190,6,0,-18,LIMAN USSR 03488
RSM00034915-286-6,190,6,0,2,KUBANSKAYA (TEMRYUK) 34915
RSM00034922-286-6,190,6,0,22,TIMASEVSKAJA 34922
RSM00034924-286-6,190,6,0,9,SLAVJANSK-NA-KUBANI 34924
RSM00034936-286-5,190,6,0,106,KROPOTKIN 34936
RSM00034958-286-1,190,6,0,158,BLAGODARNOYE USSR 03495
RSM00034964-286-5,190,6,0,76,ARZGIR 34964
RSM00035001-286-1,190,2,0,65,BOLSHAYA GLUSHITSA USSR 03500
RSM00035007-286-1,190,2,0,70,PERELYUB USSR 03500
RSM00035015-286-6,190,2,0,139,NOVOSERGIEVKA 35015
RSM00035041-286-6,190,2,0,310,BREDY 35041
RSM00035125-286-5,190,2,0,131,BELJAEVKA 35125
RSM00035127-286-1,190,2,0,144,AK-BULAK USSR 03512
RSM00036022-286-1,190,2,0,208,VOLCHIKCHA
RSM00036038-286-1,190,2,0,353,ZMEINOGORSK
RSM00036058-286-1,190,2,0,420,CEMAL
RSM00036259-286-1,190,2,0,1758,KOSH AGACH USSR 03625
RSM00037001-286-1,0,6,0,6,ANAPA USSR 03700
RSM00037004-286-1,190,6,0,4,GELENDZHIK USSR (GUELENDZHIK) 03700
RSM00037009-286-6,190,6,0,23,DZHUBGA 37009
RSM00037013-286-4,190,6,0,137,BELORECENSK 37013
RSM00037014-286-5,190,6,0,62,GORJACIJ KLJUC 37014
RSM00037017-286-5,190,6,0,323,GORNYIJ 37017
RSM00037021-286-1,190,6,0,213,MAYKOP USSR 03702
RSM00037036-286-1,190,6,0,333,NEVINNOMYSSK USSR 03703
RSM00037054-286-1,190,6,0,314,MINERALNYYE VODY USSR 03705
RSM00037058-286-1,190,6,0,293,GEORGIYEVSK USSR (GUEORGUIEVSK 03705
RSM00037085-286-1,190,6,0,-20,CHERNYY RYNOK USSR 03708
RSM00037089-286-3,190,6,0,-23,OSTROV TJULENIJ 37089
RSM00037145-286-7,190,6,0,136,MOZDOK 37145
RSM00037163-286-1,190,6,0,5,KIZYLAR USSR (KIZLIAR) 03716
RSM00037171-286-1,190,6,0,4,ADLER USSR 03717
RSM00037244-286-1,190,6,0,56,GUDERMES USSR 03724
RSM00037248-286-7,190,6,0,117,HASAVJURT 37248
RSM00037463-286-1,190,6,0,1583,GUNIB VERKHNII USSR 03746
RSM00037470-286-1,190,6,0,-17,DERBENT USSR 03747
RSM00037471-286-4,190,6,0,473,BUJNAKSK 37471
RSM00037473-286-1,190,6,0,-19,IZBERG USSR 03747
RSM00038099-286-1,124,2,0,350,FURMANOVKA USSR 03199
RSM00038203-286-7,124,2,0,366,UJUK 38203
RSM00040422-286-3,190,6,0,29,KONIGSBERG USSR (KALINGRAD) 04042
RSU00042492-286-1,190,6,0,3,VIPURI USSR (VIBORG) 00049
RSU20674-10-286-1,0,2,0,42,OSTROV_DIKSON
RSU21946-10-286-1,190,2,0,44,CHOKURDAH
RSU23330-10-286-1,190,2,0,15,SALEHARD
RSU23405-10-286-1,190,2,0,78,UST-CilMA
RSU23734-10-286-1,190,2,0,70,OKTJABRskoe
RSU23891-10-286-1,190,2,0,256,BAJKIT
RSU24507-10-286-1,190,2,0,205,TURA
RSU24688-10-286-1,190,2,0,741,OJMJAKON
RSU24923-10-286-1,190,2,0,241,LENSK
RSU25248-10-286-1,190,2,0,352,ILIRNEJ
RSU25538-10-286-1,190,2,0,324,VERHNEE_PENZINO
RSU25594-10-286-1,190,2,0,25,PROVIDENIJA_BUHTA
RSU26898-10-286-1,190,6,0,214,BRJNSK
RSU27595-10-286-1,190,6,0,116,KAZAN
RSU27675-10-286-1,190,6,0,136,PORETSKOYE
RSU27707-10-286-1,190,6,0,237,SUHINICI
RSU28367-10-286-1,190,2,0,101,TJUMEN
RSU28434-10-286-1,190,2,0,205,KRASNOUFIMSK
RSU28440-10-286-1,190,2,0,280,EKATERINBURG
RSU28698-10-286-1,190,2,0,121,OMSK
RSU28722-10-286-1,190,2,0,104,UFA
RSU29111-10-286-1,190,2,0,68,SREDNY_VASJUGAN
RSU29822-10-286-1,190,2,0,127,KAMEN-NA-OBI
RSU29838-10-286-1,190,2,0,183,BARNAUL
RSU30089-10-286-1,190,2,0,174,DZHIKIMDA
RSU30309-10-286-1,190,2,0,411,BRATSK
RSU30337-10-286-1,190,2,0,355,KAZACHINSKOE
RSU30393-10-286-1,190,2,0,855,CULman
RSU30612-10-286-1,190,2,0,428,BALAGANSK
RSU30650-10-286-1,190,2,0,920,ROMANOVKA
RSU30777-10-286-1,190,2,0,528,SRETENSK
RSU30822-10-286-1,190,2,0,465,BABUSKIN
RSU31152-10-286-1,190,2,0,326,NELkan
RSU31532-10-286-1,190,2,0,271,CEKUNDA
RSU31538-10-286-1,190,2,0,343,SUTUR
RSU31733-10-286-1,190,2,0,62,ELABUGA
RSU31770-10-286-1,190,2,0,21,SOVETSKAJA_GAVAN
RSU31909-10-286-1,190,2,0,51,TERNEJ
RSU31959-10-286-1,0,2,0,27,RUDNAJA_PRISTAN
RSU32053-10-286-1,190,2,0,35,NOGLIKI
RSU34110-10-286-1,190,6,0,223,BOGORODICKOE-FENINO
RSU34646-10-286-1,190,6,0,64,CIMLJANSK(VOLGODONSK)
RSU34720-10-286-1,0,6,0,30,TAGANROG
RSU34861-10-286-1,190,6,0,151,ELISTA
RSU34949-10-286-1,190,6,0,451,STAVROPOL
RSU34984-10-286-1,190,6,0,-25,LAGAN
RSU35011-10-286-1,190,2,0,122,SOROCINSK
RSU35026-10-286-1,190,2,0,522,ZILAIR
RSU36034-10-286-1,190,2,0,216,RUBCOVSK
RSU36103-10-286-1,190,2,0,919,TOORA-HEM
RSU37018-10-286-1,190,6,0,60,TUAPSE
RSU37031-10-286-1,190,6,0,158,ARMAVIR
RSU37061-10-286-1,190,6,0,134,BUDENNOVSK
RSU37099-10-286-1,190,6,0,57,SOTCHI
RSU37228-10-286-1,190,6,0,702,VLADIKAVKAZ
RSU37235-10-286-1,190,6,0,162,GROZNYJ
RSU37472-10-286-1,190,6,0,-20,MAHACHKALA
RSU37472-10-286-2,190,6,0,-20,MAHACHKALA
RSU37663-10-286-1,190,6,0,1016,AHTY
RSUvladivos-286-1,190,2,0,184,RUSSIAVLADIVOSTOCK
RSU027611-1-286-1,190,6,0,193,NARO-FOMINSK
RSU028321-1-286-1,190,2,0,163,OHANSK
RSU028541-1-286-1,190,2,0,399,VERHNIJUFALEJ
RSU028711-1-286-1,190,2,0,304,BUGULMA
RSU034845-1-286-1,190,6,0,86,GORODOVIKOVSK
RSUeast_bas-311-1,190,2,0,9,EASTBASE
RWM00064380-220-2,191,1,0,1587,KAMEMBE 64380
RWM00064380-220-3,191,1,0,1587,KAMEMBE 64380
RWM00064380-220-4,191,1,0,1587,KAMEMBE 64380
RWM00064380-220-5,191,1,0,1587,KAMEMBE 64380
RWM00064380-220-6,191,1,0,1587,KAMEMBE 64380
RWM00064380-220-7,191,1,0,1587,KAMEMBE 64380
RWM00064380-220-8,191,1,0,1587,KAMEMBE 64380
RWM00064380-220-9,191,1,0,1587,KAMEMBE 64380
RWM00064383-220-1,191,1,0,1856,RUHENGERI 64383
RWM00064383-220-2,191,1,0,1856,RUHENGERI 64383
RWM00064383-220-3,191,1,0,1856,RUHENGERI 64383
RWM00064383-220-4,191,1,0,1856,RUHENGERI 64383
RWM00064383-220-5,191,1,0,1856,RUHENGERI 64383
RWM00064384-220-1,191,1,0,1764,BUTARE 64384
RWM00064384-220-2,191,1,0,1764,BUTARE 64384
RWM00064384-220-3,191,1,0,1764,BUTARE 64384
RWM00064384-220-4,191,1,0,1764,BUTARE 64384
RWI0000HRYG-223-1,191,1,4,1549,GISENYI 64381
RWI0000HRYG-223-2,191,1,4,1549,GISENYI 64381
RWI0000HRYG-223-3,191,1,4,1549,GISENYI 64381
RWI0000HRYG-223-4,191,1,4,1549,GISENYI 64381
RWI0000HRYG-223-5,191,1,4,1549,GISENYI 64381
RWI0000HRYG-223-6,191,1,4,1549,GISENYI 64381
RWI0000HRYR-223-1,191,1,4,1481,KIGALI INTL 64387
RWI0000HRYR-223-2,191,1,4,1481,KIGALI INTL 64387
RWI0000HRYR-223-3,191,1,4,1481,KIGALI INTL 64387
RWI0000HRYR-223-4,191,1,4,1481,KIGALI INTL 64387
RWI0000HRYR-223-5,191,1,4,1481,KIGALI INTL 64387
RWI0000HRYR-223-6,191,1,4,1481,KIGALI INTL 64387
RWI0000HRYR-223-7,191,1,4,1481,KIGALI INTL 64387
RWI0000HRYR-223-8,191,1,4,1481,KIGALI INTL 64387
RWI0000HRYR-223-9,191,1,4,1481,KIGALI INTL 64387
RWI0000HRYR-223-10,191,1,4,1481,KIGALI INTL 64387
RWI0000HRYR-223-11,191,1,4,1481,KIGALI INTL 64387
RWI0000HRYR-223-12,191,1,4,1481,KIGALI INTL 64387
RWI0000HRYR-223-13,191,1,4,1481,KIGALI INTL 64387
RWM00064380-245-1,191,1,0,1587,KAMEMBE 64380
SAM00040364-220-1,192,2,0,945,JUBBAH 40364
SAM00040364-220-2,192,2,0,945,JUBBAH 40364
SAM00040369-220-4,112,6,0,2,HAQL 40369
SAM00040376-220-1,192,2,0,860,TAYMA 40376
SAM00040376-220-2,192,2,0,860,TAYMA 40376
SAM00040376-220-3,192,2,0,860,TAYMA 40376
SAM00040380-220-1,192,2,0,8,AL-KHAFJI 40380
SAM00040380-220-2,192,2,0,8,AL-KHAFJI 40380
SAM00040390-220-1,192,2,0,683,BAGA 40390
SAM00040390-220-2,192,2,0,683,BAGA 40390
SAM00040419-220-1,192,2,0,10,DAMMAM-AWS 40419
SAM00040419-220-2,192,2,0,10,DAMMAM-AWS 40419
SAM00040419-220-3,192,2,0,10,DAMMAM-AWS 40419
SAM00040421-220-1,192,2,0,151,HAFOOF-AWS 40421
SAM00040421-220-2,192,2,0,151,HAFOOF-AWS 40421
SAM00040421-220-3,192,2,0,151,HAFOOF-AWS 40421
SAM00040432-220-1,192,2,0,783,UQLAT AL-SUQ0R 40432
SAM00040432-220-2,192,2,0,783,UQLAT AL-SUQ0R 40432
SAM00040432-220-3,192,2,0,783,UQLAT AL-SUQ0R 40432
SAM00040432-220-4,192,2,0,783,UQLAT AL-SUQ0R 40432
SAM00040432-220-5,192,2,0,783,UQLAT AL-SUQ0R 40432
SAM00040434-220-1,192,2,0,920,DHARIAH 40434
SAM00040434-220-2,192,2,0,920,DHARIAH 40434
SAM00040450-220-1,192,2,0,1080,AL-KHUSARIAH 40450
SAM00040450-220-2,192,2,0,1080,AL-KHUSARIAH 40450
SAM00040450-220-3,192,2,0,1080,AL-KHUSARIAH 40450
SAM00040450-220-4,192,2,0,1080,AL-KHUSARIAH 40450
SAM00041010-220-1,192,2,0,543,LAYLA 41010
SAM00041010-220-2,192,2,0,543,LAYLA 41010
SAM00041010-220-3,192,2,0,543,LAYLA 41010
SAM00041018-220-1,192,2,0,1394,MAHAZAT AL-SAID-1 41018
SAM00041018-220-2,192,2,0,1394,MAHAZAT AL-SAID-1 41018
SAM00041020-220-1,192,2,0,10,JEDDAH IE 41020
SAM00041020-220-2,192,2,0,10,JEDDAH IE 41020
SAM00041020-220-3,192,2,0,10,JEDDAH IE 41020
SAM00041020-220-4,192,2,0,10,JEDDAH IE 41020
SAM00041030-220-1,192,2,0,240,MAKKAH 41030
SAM00041030-220-2,192,2,0,240,MAKKAH 41030
SAM00041030-220-3,192,2,0,240,MAKKAH 41030
SAM00041030-220-4,192,2,0,240,MAKKAH 41030
SAM00041030-220-5,192,2,0,240,MAKKAH 41030
SAM00041030-220-6,192,2,0,240,MAKKAH 41030
SAM00041030-220-7,192,2,0,240,MAKKAH 41030
SAM00041030-220-8,192,2,0,240,MAKKAH 41030
SAM00041030-220-9,192,2,0,240,MAKKAH 41030
SAM00041031-220-1,192,2,0,394,MINA 41031
SAM00041031-220-2,192,2,0,394,MINA 41031
SAM00041031-220-3,192,2,0,394,MINA 41031
SAM00041035-220-1,192,2,0,2089,AL-HADA 41035
SAM00041035-220-2,192,2,0,2089,AL-HADA 41035
SAM00041035-220-3,192,2,0,2089,AL-HADA 41035
SAM00041080-220-1,192,2,0,,AL-QUNFUDAH 41080
SAM00041080-220-2,192,2,0,,AL-QUNFUDAH 41080
SAM00041080-220-3,192,2,0,,AL-QUNFUDAH 41080
SAM00041080-220-4,192,2,0,,AL-QUNFUDAH 41080
SAM00041141-220-1,0,2,0,5,GIZAN 41141
SAM00041141-220-2,0,2,0,5,GIZAN 41141
SAM00041141-220-3,0,2,0,5,GIZAN 41141
SAM00040370-220-1,192,2,0,244,MASHTHOBAH 40370
SAM00040381-220-1,192,2,0,884,AL-HOAGE 40381
SAM00040402-220-1,192,2,0,1000,TABAH 40402
SAM00040418-220-1,192,2,0,1,AL-QATIF-GOSP-3 40418
SAM00040422-220-1,192,2,0,4,DAMMAM - MET 40422
SAM00040440-220-1,192,2,0,11,YENBO AWS 40440
SAM00041008-220-1,192,2,0,870,ZULM 41008
SAA00403951-221-2,192,2,0,55,AN NUAYRIYAH
SAA00403951-221-3,192,2,0,55,AN NUAYRIYAH
SAA00410621-221-1,192,2,0,609,SULAYEL
SAA00410621-221-2,192,2,0,609,SULAYEL
SAA00410621-221-3,192,2,0,609,SULAYEL
SAA00410621-221-4,192,2,0,609,SULAYEL
SAA00410621-221-5,192,2,0,609,SULAYEL
SAA00410621-221-6,192,2,0,609,SULAYEL
SAA00697049-221-1,192,2,0,497,AL KHARJI
SAI0000OEAO-223-1,192,2,4,623,PRINCE ABDULMAJEED BIN ABDULAZ 40401
SAI0000OEAO-223-2,192,2,4,623,PRINCE ABDULMAJEED BIN ABDULAZ 40401
SAI0000OEAO-223-3,192,2,4,623,PRINCE ABDULMAJEED BIN ABDULAZ 40401
SAI0000OEAO-223-4,192,2,4,623,PRINCE ABDULMAJEED BIN ABDULAZ 40401
SAI0000OEBA-223-1,192,2,4,1672,AL BAHA 41055
SAI0000OEBA-223-2,192,2,4,1672,AL BAHA 41055
